공원명,주소,공원면적,위도,경도,시군구,분류,크기
고렴산단 소공원(고렴산단),경기도 평택시 청북읍 고렴리 1130,3720,37.055594,126.93266,평택시,소형,3
길음2리 소공원(길음지구),경기도 평택시 오성면 길음리 320-3,2554,36.984956,126.970081,평택시,소형,3
길음3리 소공원(길음지구),경기도 평택시 오성면 길음리 293-5,1450,36.984836,126.969215,평택시,소형,3
대반5리 소공원(대반지구),경기도 평택시 안중읍 대반리 622-3,1189,36.979213,126.958015,평택시,소형,3
대반리 소공원(대반지구),경기도 평택시 안중읍 대반리 468-3,888,36.980019,126.953661,평택시,소형,3
소공원 1호(양교지구),경기도 평택시 오성면 양교리 915-47,9308,37.021348,126.949833,평택시,소형,3
소공원 1호(황해경제자유구역 현덕지구),경기도 평택시 현덕면 장수리 84-2,7009,36.938793,126.896325,평택시,소형,3
소공원 2호(황해경제자유구역청 현덕지구),경기도 평택시 현덕면 권관리 773-4,6047,36.924402,126.906681,평택시,소형,3
소공원 7호(후사지구),경기도 평택시 청북면 후사리 산84-10,1168,37.034706,126.931324,평택시,소형,3
소공원 8호(후사지구),경기도 평택시 청북면 후사리 산84-9,2975,37.034892,126.92913,평택시,소형,3
소공원 9호(후사지구),경기도 평택시 청북면 후사리 45-4,1002,37.033994,126.928548,평택시,소형,3
지영희 소공원,경기도 평택시 포승읍 만호리 681,29869,36.96985,126.860485,평택시,소형,3
1호 어린이공원(화양지구),경기도 평택시 안중읍 현화리 산398-2임,3159,36.983801,126.906289,평택시,소형,3
2호 어린이공원(화양지구),경기도 평택시 현덕면 화양리 산155,3734,36.982224,126.903473,평택시,소형,3
3호 어린이공원(화양지구),경기도 평택시 현덕면 운정리 358-56전,1547,36.974026,126.89823,평택시,소형,3
4호 어린이공원(화양지구),경기도 평택시 현덕면 운정리 445-9답,1504,36.970085,126.899159,평택시,소형,3
5호 어린이공원(화양지구),경기도 평택시 현덕면 화양리 816-1답,3190,36.968075,126.904438,평택시,소형,3
6호 어린이공원(화양지구),경기도 평택시 현덕면 화양리 868-14전,1890,36.964858,126.9052,평택시,소형,3
당거3리 마을쉼터,경기도 평택시 오성면 당거리 9-2,1140,36.989333,127.006579,평택시,소형,3
대반1리 마을쉼터,경기도 평택시 안중읍 대반리 17-3,1000,36.992125,126.949942,평택시,소형,3
대반2리 마을쉼터,경기도 평택시 안중읍 대반리 208-8,1000,36.988675,126.95257,평택시,소형,3
대반3리 마을쉼터,경기도 평택시 안중읍 대반리 503,1105,36.98449,126.952146,평택시,소형,3
대반6리 마을쉼터,경기도 평택시 안중읍 대반리 409-4,899,36.976822,126.943202,평택시,소형,3
덕목3리 마을쉼터,경기도 평택시 현덕면 덕목리 510-5,1047,36.95236,126.956901,평택시,소형,3
덕목4리 마을쉼터,경기도 평택시 현덕면 덕목리 659-2,2365,36.950413,126.95604,평택시,소형,3
덕목5리 마을쉼터,경기도 평택시 현덕면 덕목리 269,2629,36.955062,126.965436,평택시,소형,3
따비쉼터,경기도 평택시 안중읍 안중리 280-3,530,36.988505,126.929101,평택시,소형,3
삼정1리 마을쉼터,경기도 평택시 안중읍 삼정리 75-4,2569,36.966622,126.959255,평택시,소형,3
숙성1리 마을쉼터,경기도 평택시 오성면 숙성리 164,582,37.009159,126.981871,평택시,소형,3
숙성2리 마을쉼터,경기도 평택시 오성면 숙성리 622-24,1243,37.002628,126.976534,평택시,소형,3
숙성3리 마을쉼터,경기도 평택시 오성면 숙성리 753-6 753-7,1200,36.994573,126.973234,평택시,소형,3
숙성5리 마을쉼터,경기도 평택시 오성면 숙성리 149-4,769,37.008186,126.982325,평택시,소형,3
신2리 마을쉼터,경기도 평택시 오성면 신리리 124-15,1320,37.004945,127.008693,평택시,소형,3
신3리 마을쉼터,경기도 평택시 오성면 신리리 111-10,1000,37.00329,127.015501,평택시,소형,3
신4리 마을쉼터,경기도 평택시 오성면 창내리 118-1,1652,37.001443,127.019652,평택시,소형,3
신왕2리 마을쉼터,경기도 평택시 현덕면 신왕리 148,1138,36.937995,126.969326,평택시,소형,3
율북3리 마을쉼터,경기도 평택시 청북면 율북리 248-2,2681,37.068742,126.984326,평택시,소형,3
율북5리 마을쉼터,경기도 평택시 청북면 율북리 94,2244,37.070018,126.978566,평택시,소형,3
죽5리 마을쉼터,경기도 평택시 오성면 죽리리 75-16,826,37.009495,126.977831,평택시,소형,3
창내1리 마을쉼터,경기도 평택시 오성면 창내리 108-14,906,36.995303,127.023224,평택시,소형,3
여술 근린공원(포승공단),경기도 평택시 포승읍 도곡리 1108,40559,36.9907,126.841361,평택시,소형,3
오성 근린공원(오성산단),경기도 평택시 오성면 양교리 1095,10019,37.02465,126.948927,평택시,소형,3
용성 근린공원,경기도 평택시 안중읍 학현리 산6,88320,37.001685,126.93512,평택시,소형,3
율리 근린공원,경기도 평택시 안중읍 학현리 산65-1,0,36.99126,126.927811,평택시,소형,3
인광 근린공원(안중송담지구),경기도 평택시 현덕면 인광리 산85-57,13895,36.975632,126.923791,평택시,소형,3
테미 근린공원(청북지구 택지개발),경기도 평택시 청북면 옥길리 1096,39750,37.024696,126.913794,평택시,소형,3
학현 근린공원,경기도 평택시 안중읍 현화리 637-12,41993,36.989762,126.917503,평택시,소형,3
현곡 근린공원(현곡산단),경기도 평택시 청북면 현곡리 453,18928,37.036974,126.941669,평택시,소형,3
현곡 근린공원(현곡산단),경기도 평택시 청북면 현곡리 산90-13,19600,37.044898,126.931852,평택시,소형,3
현화 근린공원(안중지구 택지개발),경기도 평택시 안중읍 현화리 829,20534,36.980542,126.920402,평택시,소형,3
평택 도시농업공원,경기도 평택시 오성면 숙성리 49,34525,37.014204,126.985097,평택시,소형,3
고잔7리 쉼터 마을쉼터,경기도 평택시 청북면 고잔리 1015-1,800,37.038304,126.888793,평택시,소형,3
교포1리 마을쉼터,경기도 평택시 오성면 교포리 52-6,1000,37.005897,127.002129,평택시,소형,3
교포2리 마을쉼터,경기도 평택시 오성면 교포리 106-15,1650,37.008951,126.998124,평택시,소형,3
교포3리 마을쉼터,경기도 평택시 오성면 교포리 108-17,1200,36.998716,126.998317,평택시,소형,3
금곡5리 쉼터,경기도 평택시 안중읍 금곡리 산119-1,4860,36.995006,126.952739,평택시,소형,3
길음1리 마을쉼터,경기도 평택시 오성면 길음리 81-1,1147,36.989066,126.963737,평택시,소형,3
당거1리 마을쉼터,경기도 평택시 오성면 당거리 392-1,987,36.987609,126.975933,평택시,소형,3
당거2리 마을쉼터,경기도 평택시 오성면 숙성리 936-108,2000,36.994614,126.980216,평택시,소형,3
12호소공원,경기도 수원시 권선구 평동 13-236,1315,37.23979543,127.0552753,수원시권선구,소형,3
갈대하늘공원,경기도 시흥시 정왕동 2579-2,18818,37.35863879,126.7103801,시흥시,소형,3
문화공원,경기도 시흥시 정왕동 2134,14346,37.33327055,126.746155,시흥시,소형,3
힘찬공원,경기도 시흥시 정왕동 2659,38552,37.318068,126.704841,시흥시,소형,3
해찬공원,경기도 시흥시 산현동 519,1517,37.37289246,126.8477485,시흥시,소형,3
을미공원,경기도 시흥시 조남동 681,1557,37.37153568,126.854846,시흥시,소형,3
수풀안공원,경기도 시흥시 조남동 722,1697,37.37865922,126.863483,시흥시,소형,3
다니공원,경기도 시흥시 조남동 689,12096,37.37581307,126.856496,시흥시,소형,3
새미공원,경기도 시흥시 조남동 705,15911,37.37743285,126.8574734,시흥시,소형,3
물왕소공원,경기도 시흥시 산현동 493,1421,37.377381,126.8430459,시흥시,소형,3
남왕소공원,경기도 시흥시 목감동 400,882,37.38364942,126.860952,시흥시,소형,3
새늘공원,경기도 시흥시 산현동 495,4653,37.37795182,126.8461768,시흥시,소형,3
문화2공원,경기도 시흥시 조남동 649,4222,37.37763818,126.8499161,시흥시,소형,3
정왕동 체육4공원,경기도 시흥시 정왕동 1878-1,11676,37.36540222,126.7311343,시흥시,소형,3
정왕동 체육5공원,경기도 시흥시 정왕동 1886-1,10117,37.364027,126.728511,시흥시,소형,3
하중어린이공원,경기도 시흥시 하중동 872-2,2810,37.39119172,126.8072188,시흥시,소형,3
생금공원,경기도 시흥시 죽율동 765,7360,37.350594,126.758275,시흥시,소형,3
죽율공원,경기도 시흥시 죽율동 755,1806,37.34805344,126.7621865,시흥시,소형,3
꿈누리공원,경기도 시흥시 정왕동 2759,2266,37.3191123,126.697642,시흥시,소형,3
꿈자람공원,경기도 시흥시 정왕동 2788,1907,37.31664596,126.7031618,시흥시,소형,3
꿈물결공원,경기도 시흥시 정왕동 2810,2341,37.31781215,126.696343,시흥시,소형,3
오이도공원,경기도 시흥시 정왕동 2022-6,18355,37.3420815,126.6902007,시흥시,소형,3
조남소공원,경기도 시흥시 조남동 175-5,446,37.3807067,126.8554643,시흥시,소형,3
해담공원,경기도 시흥시 정왕동 2408,2724,37.37924736,126.7278446,시흥시,소형,3
꿈마루공원,경기도 시흥시 정왕동 2417,1685,37.37845513,126.7297082,시흥시,소형,3
갯마루공원,경기도 시흥시 정왕동 2449,1603,37.37709889,126.7299812,시흥시,소형,3
도란1공원,경기도 시흥시 정왕동 2517-2,1863,37.36919352,126.7285868,시흥시,소형,3
라온공원,경기도 시흥시 정왕동 2589-1,9174,37.35367684,126.7054514,시흥시,소형,3
오야소공원,경기도 성남시 분당구 야탑동 509,1517,37.4079394,127.1268844,성남시분당구,소형,3
무잡모퉁이공원,경기도 성남시 분당구 야탑동 529,2018,37.40729372,127.1270171,성남시분당구,소형,3
장승백이공원,경기도 성남시 분당구 야탑동 516,1504,37.40952179,127.131019,성남시분당구,소형,3
무장들공원,경기도 성남시 분당구 야탑동 524,1506,37.4077388,127.1310191,성남시분당구,소형,3
탑골공원,경기도 성남시 분당구 야탑동 521,4314,37.4083528,127.1363293,성남시분당구,소형,3
수평공원,경기도 성남시 분당구 구미동 138,2020,37.34491765,127.1110148,성남시분당구,소형,3
구미공원,경기도 성남시 분당구 구미동 206,8656,37.33738082,127.1173475,성남시분당구,소형,3
골안공원,경기도 성남시 분당구 구미동 281,1588,37.3431024,127.1245664,성남시분당구,소형,3
능골공원,경기도 시흥시 능곡동 781,20260,37.36553942,126.8082886,시흥시,소형,3
목실공원,경기도 시흥시 능곡동 495,3387,37.3737267,126.813248,시흥시,소형,3
실개울공원,경기도 시흥시 능곡동 777,5351,37.36560354,126.8104717,시흥시,소형,3
가래울공원,경기도 시흥시 능곡동 793,9351,37.36511658,126.8138104,시흥시,소형,3
산들공원,경기도 시흥시 거모동 1352,27413,37.34710847,126.7807902,시흥시,소형,3
솔숲공원,경기도 시흥시 미산동 산12-6,22070,37.41892174,126.7916299,시흥시,소형,3
해가든공원,경기도 시흥시 미산동 350-16,1500,37.420317,126.7954977,시흥시,소형,3
산현공원,경기도 시흥시 조남동 670,89676,37.375453,126.851181,시흥시,소형,3
목감공원,경기도 시흥시 목감동 398,15152,37.385593,126.861279,시흥시,소형,3
꿈자람공원,경기도 시흥시 목감동 421,1522,37.38380568,126.8636846,시흥시,소형,3
시화 1소공원,경기도 시흥시 정왕동 876-131,2370,37.34811134,126.748363,시흥시,소형,3
나래농업공원,경기도 시흥시 정왕동 2798,10002,37.31547989,126.7042199,시흥시,소형,3
신천근린공원,경기도 시흥시 신천동 57,24860,37.43575318,126.785457,시흥시,소형,3
은계중앙공원(3호근린),경기도 시흥시 은행동 56-1,37295,37.44140275,126.800828,시흥시,소형,3
시화 2소공원,경기도 시흥시 정왕동 1872-1,2322,37.357584,126.7339528,시흥시,소형,3
파코스,경기도 시흥시 거모동 1508-8,1620,37.3456361,126.785128,시흥시,소형,3
연성1지구 소공원,경기도 시흥시 하상동 산11-3,5310,37.39048724,126.8106263,시흥시,소형,3
태평공원,경기도 시흥시 하상동 343-36,10404,37.38891057,126.8122948,시흥시,소형,3
배곧생명,경기도 시흥시 정왕동 2506,232456,37.37140953,126.721481,시흥시,중형,7
두드림,경기도 시흥시 정왕동 2478,46561,37.376626,126.728195,시흥시,소형,3
차오름,경기도 시흥시 정왕동 2488,25576,37.37377977,126.7313455,시흥시,소형,3
도담공원,경기도 시흥시 산현동 496,1556,37.37352073,126.8421847,시흥시,소형,3
한울공원,경기도 시흥시 정왕동 2590,330112,37.354654,126.702034,시흥시,중형,7
숲속향기공원,경기도 시흥시 정왕동 2385,9999,37.3826809,126.733108,시흥시,소형,3
물빛공원,경기도 시흥시 정왕동 2464,10358,37.37501628,126.7351915,시흥시,소형,3
너울길공원,경기도 시흥시 정왕동 1775-22,12466,37.35991941,126.7189733,시흥시,소형,3
옥구가람공원,경기도 시흥시 정왕동 1771-8,51734,37.35679879,126.713218,시흥시,소형,3
청사앞소공원,경기도 과천시 원문동 1,6321,37.42493813,126.9898527,과천시,소형,3
남태령2소공원,경기도 과천시 과천동 484,370,37.45212629,126.9941408,과천시,소형,3
뒷골4소공원,경기도 과천시 과천동 375-2,377,37.4553783,127.0015303,과천시,소형,3
삼거리소공원,경기도 과천시 과천동 549-23,1276,37.4468679,126.993337,과천시,소형,3
뒷골1어린이공원,경기도 과천시 과천동 386-7,1501,37.458211,127.001033,과천시,소형,3
문원어린이공원,경기도 과천시 문원동 155-3,1737,37.4219709,127.0087757,과천시,소형,3
죽바위1 어린이공원,경기도 과천시 주암동 19-2,1590,37.45869339,127.033938,과천시,소형,3
